compound_name,filename,final_nM
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_C,4.784514886084396
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_A,4.029032971845411
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_B,1.8355265190467611
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_C,3.3364273003524003
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_A,1.5706055114819124
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_B,1.4802363578566176
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_C,1.5319547179732644
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_A,12.240132839331093
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_B,18.40808428636873
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_C,9.062947684065897
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_A,6.430667919107809
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_B,5.070450208176483
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C,1.66505477359825
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,0.7784121155900361
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_LabBlk_1_A,3.31646313353595
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_LabBlk_1_B,4.737121824496692
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_LabBlk_1_C,1.1368070662640937
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_LabBlk_2_A,4.872232452232851
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_LabBlk_2_B,1.8309915268471053
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_LabBlk_2_C,2.496708040080972
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_LabBlk_3_A,0.07982207072443122
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_LabBlk_3_B,0.5995636237205595
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_LabBlk_3_C,2.7454718819324175
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_LabBlk_4_A,0.16113052001611375
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_LabBlk_4_B,0.6013700675224342
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_LabBlk_4_C,0.6669176389565982
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_LabBlk_5_A,0.9662053044202388
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_LabBlk_5_B,0.6203852599599781
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_LabBlk_5_C,0.38965357151232416
"L-Glutamic acid 1(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_1,97.6085818423149
"L-Glutamic acid 1(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_2,94.90038797786558
"L-Glutamic acid 1(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_3,2908.1310235551173
"L-Glutamic acid 1(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_1,10.872959112215444
"L-Glutamic acid 1(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_2,7.77962615340481
"L-Glutamic acid 1(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_3,8.666287387947321
"L-Glutamic acid 1(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_1,23584.36929278492
"L-Glutamic acid 1(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_2,43612.603016664274
"L-Glutamic acid 1(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_3,7466.719668674734
"L-Glutamic acid 1(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_1,2.457964090846615
"L-Glutamic acid 1(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_2,6.401600651198708
"L-Glutamic acid 1(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_3,4.007181246076628
"L-Glutamic acid 1(15N), 0(13C)",230831_Std_H2OinMatrix_1,3.430451428055906
"L-Glutamic acid 1(15N), 0(13C)",230831_Std_H2OinMatrix_2,4.620441054901121
"L-Glutamic acid 1(15N), 0(13C)",230831_Std_H2OinMatrix_3,7.284368830205778
"L-Glutamic acid 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full1,0.6064259650092528
"L-Glutamic acid 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full2,4.19296130226335
"L-Glutamic acid 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full3,3.7468310371752773
"L-Glutamic acid 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full4,20.09387091654686
"L-Glutamic acid 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full5,1.1704203812246041
"L-Glutamic acid 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full6,0.32499892790247276
"L-Glutamic acid 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full7,1.2117012066570119
"L-Glutamic acid 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full8,2.8818050124442234
"L-Glutamic acid 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full9,3.790776754140157
"L-Glutamic acid 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full10,1.6618516476189127
"L-Glutamic acid 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full11,22.128856924249185
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T0_Metab_A,1.3657792402207696
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T0_Metab_B,0.7457136032942532
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T0_Metab_C,2.028039462583795
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_A,1.7562203442859865
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_B,1.5564901416058052
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_C,3.0166579604731836
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_A,2.3176621404830335
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_B,1.7980929780026713
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_C,13.115638810785265
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_A,0.7173899152922398
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_B,1.4031248055948964
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_C,1.812586412267096
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_A,3.022467313013877
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_B,99.61370214930723
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_C,1.445996970136669
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_A,2.815995385928024
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_B,2.3005696072858037
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_C,7.025522723622244
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_A,0.8123906861859576
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_B,2.815652545105533
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_C,0.6179225040552893
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_A,2.573767390816888
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_B,7.745475039614209
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_C,3.209501561178771
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_A,5.039205144301411
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_B,1.8162015074003457
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_C,1.0280227248326717
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_A,1.6053538480980571
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_B,2.9099975107795464
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C,11.817753061923181
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,2.8951079310469976
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_LabBlk_1_A,6.128580383034074
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_LabBlk_1_B,3.162974621276054
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_LabBlk_1_C,4.416316080395025
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_LabBlk_1_C_2ndInj,14.144331012077537
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_LabBlk_2_A,2.3868721822153556
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_LabBlk_2_B,2.4403904705319084
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_LabBlk_2_C,1.1775438300974324
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_LabBlk_3_A,1.0739555212468759
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_LabBlk_3_B,2.6166120032734894
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_LabBlk_3_C,1.6006169197519151
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_LabBlk_4_A,1.3025823626146884
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_LabBlk_4_B,0.04103082877404779
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_LabBlk_4_C,1.3705783358069676
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_LabBlk_5_A,0.836223632926576
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_LabBlk_5_B,0.5674112395177706
"L-Glutamic acid 1(15N), 0(13C)",230831_Smp_LabBlk_5_C,0.7111322784458726
"L-Glutamic acid 1(15N), 1(13C)",230831_Std_4uMStdsMix1InH2O_1,79.97287138604268
"L-Glutamic acid 1(15N), 1(13C)",230831_Std_4uMStdsMix1InH2O_2,12.282488275886534
"L-Glutamic acid 1(15N), 1(13C)",230831_Std_4uMStdsMix1InH2O_3,196.80310099812957
"L-Glutamic acid 1(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_1,0.35952250690681137
"L-Glutamic acid 1(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_2,1.5578046700802388
"L-Glutamic acid 1(15N), 1(13C)",230831_Std_4uMStdsMix2InH2O_3,483.34570663462097
"L-Glutamic acid 1(15N), 1(13C)",230831_Std_4uMStdsMix2InMatrix_1,0.19427183327725542
"L-Glutamic acid 1(15N), 1(13C)",230831_Std_H2OinMatrix_1,0.19892078761929435
"L-Glutamic acid 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full3,0.11375162824427064
"L-Glutamic acid 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full5,0.10588715902782574
"L-Glutamic acid 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full6,0.2723427531470078
"L-Glutamic acid 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full7,0.34878366016910844
"L-Glutamic acid 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full8,0.10235483838702314
"L-Glutamic acid 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full9,0.09486729781156296
"L-Glutamic acid 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full10,0.1481993462745499
"L-Glutamic acid 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full11,0.11019847823445302
"L-Glutamic acid 1(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_B,0.12418423839050154
"L-Glutamic acid 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_A,0.36857458096176043
"L-Glutamic acid 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_B,0.11746462175883383
"L-Glutamic acid 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_C,2.2858108430592257
"L-Glutamic acid 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_A,0.08099198665235632
"L-Glutamic acid 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_B,0.13261391967923408
"L-Glutamic acid 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_A,2.206282940524336
"L-Glutamic acid 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_B,4.016641021047243
"L-Glutamic acid 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_A,0.1287045874065723
"L-Glutamic acid 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_A,0.08448719396306426
"L-Glutamic acid 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_A,0.1383772013021963
"L-Glutamic acid 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_B,0.48282544573062447
"L-Glutamic acid 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_C,0.14439597631981416
"L-Glutamic acid 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_A,0.15130537600130137
"L-Glutamic acid 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_B,0.11301287619436622
"L-Glutamic acid 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C,0.8838423223240016
"L-Glutamic acid 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,1.4609264591569262
"L-Glutamic acid 1(15N), 1(13C)",230831_Smp_LabBlk_1_B,0.1161948414566621
"L-Glutamic acid 1(15N), 1(13C)",230831_Smp_LabBlk_1_C_2ndInj,0.9306560353752025
"L-Glutamic acid 1(15N), 1(13C)",230831_Smp_LabBlk_2_A,0.1090429648408811
"L-Glutamic acid 1(15N), 1(13C)",230831_Smp_LabBlk_3_A,0.10778488587523997
"L-Glutamic acid 1(15N), 1(13C)",230831_Smp_LabBlk_5_A,0.10184846808231685
"L-Glutamic acid 1(15N), 1(13C)",230831_Smp_LabBlk_5_C,0.10967471119714411
